Tag	SARG.Seq.ID	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S
	gb|ALA14810.1|ARO:3003881|ADC-75	beta_lactam	beta_lactam__ADC-75	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ALA14811.1|ARO:3003882|ADC-76	beta_lactam	beta_lactam__ADC-76	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ALA14812.1|ARO:3003883|ADC-77	beta_lactam	beta_lactam__ADC-77	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ALA14813.1|ARO:3003884|ADC-78	beta_lactam	beta_lactam__ADC-78	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ALA14814.1|ARO:3003885|ADC-79	beta_lactam	beta_lactam__ADC-79	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|CAL25116.3|ARO:3003854|ADC-8	beta_lactam	beta_lactam__ADC-8	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ALA14816.1|ARO:3003887|ADC-81	beta_lactam	beta_lactam__ADC-81	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|EXE65374.1|ARO:3003888|ADC-82	beta_lactam	beta_lactam__ADC-82	ADC	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|BAM76830.1|ARO:3002993|AQU-1	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	CAB76925	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|511291327|ref|WP_016351594.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|640505390|ref|WP_024941871.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|657056645|ref|WP_029299393.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|752536579|ref|WP_041208093.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|754687004|ref|WP_042065775.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|760168508|ref|WP_043849334.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|780227208|ref|WP_045527796.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|913458661|ref|WP_050438069.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|914239975|ref|WP_050555284.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|917537022|ref|WP_052143439.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|917658810|ref|WP_052213337.1|	beta_lactam	beta_lactam__AQU-1	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHF82023.1|ARO:3004647|AQU-2	beta_lactam	beta_lactam__AQU-2	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|648450014|ref|WP_026141765.1|	beta_lactam	beta_lactam__AQU-2	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHF82024.1|ARO:3004648|AQU-3	beta_lactam	beta_lactam__AQU-3	AQU	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	CAA52618	beta_lactam	beta_lactam__BIL-1	BIL-1	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AAN17791.1|ARO:3004294|BUT-1	beta_lactam	beta_lactam__BUT-1	BUT-1	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|1028084267|ref|WP_063843235.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|1045388347|ref|WP_065478798.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|640509670|ref|WP_024945989.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|657061690|ref|WP_029304181.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|759396701|ref|WP_043121260.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|766625193|ref|WP_044800526.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|796475333|ref|WP_045789248.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|895966795|ref|WP_049046164.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|982906011|ref|WP_060390001.1|	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	YP_857635	beta_lactam	beta_lactam__CepS	CepS	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB107899.1.gene2.p01	beta_lactam	beta_lactam__CFE-1	CFE-1	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	BAA12916	beta_lactam	beta_lactam__CFE-1	CFE-1	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AWX35642.1|ARO:3004464|CFE-2	beta_lactam	beta_lactam__CFE-2	CFE-2	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFI56422.1|ARO:3004777|CMH-1	beta_lactam	beta_lactam__CMH-1	CMH-1	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	X92508.1.gene1.p01	beta_lactam	beta_lactam__CMY-1	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AF357597.1.gene1.p01	beta_lactam	beta_lactam__CMY-10	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KF526113.1.gene1.p01	beta_lactam	beta_lactam__CMY-100	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KF526114.1.gene1.p01	beta_lactam	beta_lactam__CMY-101	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KF526115.1.gene1.p01	beta_lactam	beta_lactam__CMY-102	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KF526116.1.gene1.p01	beta_lactam	beta_lactam__CMY-103	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AGR82311.1|ARO:3002116|CMY-104	beta_lactam	beta_lactam__CMY-104	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHL39330.1|ARO:3002117|CMY-105	beta_lactam	beta_lactam__CMY-105	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AGZ20169.1|ARO:3002120|CMY-108	beta_lactam	beta_lactam__CMY-108	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AF357599.1.gene1.p01	beta_lactam	beta_lactam__CMY-11	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|BAO05497.1|ARO:3002071|CMY-110	beta_lactam	beta_lactam__CMY-110	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KJ155695.1.gene1.p01	beta_lactam	beta_lactam__CMY-111	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76090.1|ARO:3002123|CMY-112	beta_lactam	beta_lactam__CMY-112	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76089.1|ARO:3002124|CMY-113	beta_lactam	beta_lactam__CMY-113	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76099.1|ARO:3002125|CMY-114	beta_lactam	beta_lactam__CMY-114	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76092.1|ARO:3002126|CMY-115	beta_lactam	beta_lactam__CMY-115	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76093.1|ARO:3002127|CMY-116	beta_lactam	beta_lactam__CMY-116	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76097.1|ARO:3002128|CMY-117	beta_lactam	beta_lactam__CMY-117	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76091.1|ARO:3002129|CMY-118	beta_lactam	beta_lactam__CMY-118	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76098.1|ARO:3002130|CMY-119	beta_lactam	beta_lactam__CMY-119	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	Y16785.1.gene1.p01	beta_lactam	beta_lactam__CMY-12	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AY339625.2.gene8.p01	beta_lactam	beta_lactam__CMY-13	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AKZ20822.1|ARO:3003652|CMY-132	beta_lactam	beta_lactam__CMY-132	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AKZ20821.1|ARO:3003653|CMY-133	beta_lactam	beta_lactam__CMY-133	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AKP17985.1|ARO:3004778|CMY-135	beta_lactam	beta_lactam__CMY-135	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AJ555825.2.gene1.p01	beta_lactam	beta_lactam__CMY-14	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AJ555823.2.gene1.p01	beta_lactam	beta_lactam__CMY-15	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AJ781421.1.gene1.p01	beta_lactam	beta_lactam__CMY-16	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AY513266.1.gene1.p01	beta_lactam	beta_lactam__CMY-17	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AY743434.1.gene1.p01	beta_lactam	beta_lactam__CMY-18	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB194410.1.gene1.p01	beta_lactam	beta_lactam__CMY-19	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	X91840.gene.p01	beta_lactam	beta_lactam__CMY-2	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AAZ93366	beta_lactam	beta_lactam__CMY-2	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	ABU97164	beta_lactam	beta_lactam__CMY-2	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|156138534|emb|CAO91853.1|	beta_lactam	beta_lactam__CMY-2	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	YP_002894624	beta_lactam	beta_lactam__CMY-2	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AY960293.2.gene1.p2	beta_lactam	beta_lactam__CMY-20	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	DQ139328.1.gene1.p1	beta_lactam	beta_lactam__CMY-21	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	DQ256079.1.gene1.p01	beta_lactam	beta_lactam__CMY-22	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	DQ463751.1.gene1.p01	beta_lactam	beta_lactam__CMY-23	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF415650.1.gene1.p01	beta_lactam	beta_lactam__CMY-24	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EU515249.1.gene1.p01	beta_lactam	beta_lactam__CMY-25	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB300358.1.gene1.p01	beta_lactam	beta_lactam__CMY-26	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EU515250.1.gene1.p01	beta_lactam	beta_lactam__CMY-27	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF561644.1.gene1.p01	beta_lactam	beta_lactam__CMY-28	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF685371.2.gene1.p1	beta_lactam	beta_lactam__CMY-29	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF685372.2.gene1.p1	beta_lactam	beta_lactam__CMY-30	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF622224.1.gene1.p01	beta_lactam	beta_lactam__CMY-31	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	CAA75611	beta_lactam	beta_lactam__CMY-31	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EU496815.1.gene1.p1	beta_lactam	beta_lactam__CMY-32	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EU496816.1.gene1.p1	beta_lactam	beta_lactam__CMY-33	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF394370.1.gene1.p01	beta_lactam	beta_lactam__CMY-34	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AAM11664	beta_lactam	beta_lactam__CMY-34	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	CAE55180	beta_lactam	beta_lactam__CMY-34	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gi|1028104380|ref|WP_063859768.1|	beta_lactam	beta_lactam__CMY-34	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EF394371.1.gene1.p01	beta_lactam	beta_lactam__CMY-35	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	ABY58049	beta_lactam	beta_lactam__CMY-36	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB280919.1.gene1.p01	beta_lactam	beta_lactam__CMY-37	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AM931008.1.gene1.p01	beta_lactam	beta_lactam__CMY-38	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB372224.1.gene1.p01	beta_lactam	beta_lactam__CMY-39	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	Y15130.1.gene1.p01	beta_lactam	beta_lactam__CMY-4	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	EU515251.1.gene1.p01	beta_lactam	beta_lactam__CMY-40	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB429270.1.gene1.p01	beta_lactam	beta_lactam__CMY-41	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HM146927.1.gene1.p01	beta_lactam	beta_lactam__CMY-42	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	FJ360626.1.gene1.p01	beta_lactam	beta_lactam__CMY-43	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	FJ437066.1.gene1.p1	beta_lactam	beta_lactam__CMY-44	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	FN546177.1.gene1.p01	beta_lactam	beta_lactam__CMY-45	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|CBH19182.1|ARO:3002057|CMY-46	beta_lactam	beta_lactam__CMY-46	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ADH82410.1|ARO:3002058|CMY-47	beta_lactam	beta_lactam__CMY-47	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ADP02979.1|ARO:3002059|CMY-48	beta_lactam	beta_lactam__CMY-48	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	GQ402541.1.gene1.p01	beta_lactam	beta_lactam__CMY-49	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	CAB50867	beta_lactam	beta_lactam__CMY-5	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|CBI75447.1|ARO:3002061|CMY-50	beta_lactam	beta_lactam__CMY-50	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JQ733571.1.gene2.p01	beta_lactam	beta_lactam__CMY-51	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HQ336940.1.gene1.p01	beta_lactam	beta_lactam__CMY-53	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HM544039.1.gene1.p1	beta_lactam	beta_lactam__CMY-54	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HM544040.1.gene1.p1	beta_lactam	beta_lactam__CMY-55	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HQ322613.1.gene1.p01	beta_lactam	beta_lactam__CMY-56	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HQ285243.1.gene1.p01	beta_lactam	beta_lactam__CMY-57	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|ADY19254.1|ARO:3002072|CMY-58	beta_lactam	beta_lactam__CMY-58	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB587082.1.gene1.p01	beta_lactam	beta_lactam__CMY-59	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	YP_002847014	beta_lactam	beta_lactam__CMY-59	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AJ011293.1.gene1.p01	beta_lactam	beta_lactam__CMY-6	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JF460794.1.gene1.p01	beta_lactam	beta_lactam__CMY-60	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JF460795.1.gene1.p01	beta_lactam	beta_lactam__CMY-61	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JF460796.1.gene1.p01	beta_lactam	beta_lactam__CMY-62	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HQ650104.1.gene1.p01	beta_lactam	beta_lactam__CMY-63	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HQ832678.1.gene1.p01	beta_lactam	beta_lactam__CMY-64	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JF780936.1.gene1.p01	beta_lactam	beta_lactam__CMY-65	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AEZ49849.1|ARO:3002079|CMY-66	beta_lactam	beta_lactam__CMY-66	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFK08541.1|ARO:3002080|CMY-67	beta_lactam	beta_lactam__CMY-67	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AEZ49855.1|ARO:3002081|CMY-68	beta_lactam	beta_lactam__CMY-68	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JX049132.1.gene1.p01	beta_lactam	beta_lactam__CMY-69	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AJ011291.1.gene1.p01	beta_lactam	beta_lactam__CMY-7	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFU25635.1|ARO:3002083|CMY-70	beta_lactam	beta_lactam__CMY-70	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AAM11670	beta_lactam	beta_lactam__CMY-70	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFK08538.1|ARO:3002084|CMY-71	beta_lactam	beta_lactam__CMY-71	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AAK32688	beta_lactam	beta_lactam__CMY-72	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	GQ351345.1.gene1.p01	beta_lactam	beta_lactam__CMY-73	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFU25632.1|ARO:3002087|CMY-74	beta_lactam	beta_lactam__CMY-74	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFK73434.1|ARO:3002088|CMY-75	beta_lactam	beta_lactam__CMY-75	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFK73437.1|ARO:3002089|CMY-76	beta_lactam	beta_lactam__CMY-76	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFU25644.1|ARO:3002090|CMY-77	beta_lactam	beta_lactam__CMY-77	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JQ733575.1.gene2.p01	beta_lactam	beta_lactam__CMY-78	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	P05193	beta_lactam	beta_lactam__CMY-78	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JQ733576.1.gene2.p01	beta_lactam	beta_lactam__CMY-79	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	BAA02494	beta_lactam	beta_lactam__CMY-79	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AF167990.3.gene1.p01	beta_lactam	beta_lactam__CMY-8	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AAZ03413	beta_lactam	beta_lactam__CMY-8	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JQ733577.1.gene2.p01	beta_lactam	beta_lactam__CMY-80	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFK73452.1|ARO:3002094|CMY-81	beta_lactam	beta_lactam__CMY-81	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHL39324.1|ARO:3002095|CMY-82	beta_lactam	beta_lactam__CMY-82	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AAM11668	beta_lactam	beta_lactam__CMY-82	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFU25638.1|ARO:3002096|CMY-83	beta_lactam	beta_lactam__CMY-83	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AFK73455.1|ARO:3002097|CMY-84	beta_lactam	beta_lactam__CMY-84	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHL39322.1|ARO:3002098|CMY-85	beta_lactam	beta_lactam__CMY-85	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHL39327.1|ARO:3002099|CMY-86	beta_lactam	beta_lactam__CMY-86	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB699171.1.gene1.p01	beta_lactam	beta_lactam__CMY-87	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	AB061794.1.gene7.p01	beta_lactam	beta_lactam__CMY-9	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HE819404.1.gene1.p01	beta_lactam	beta_lactam__CMY-90	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AHM76768.1|ARO:3002106|CMY-93	beta_lactam	beta_lactam__CMY-93	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JX514368.1.gene1.p01	beta_lactam	beta_lactam__CMY-94	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	JX514369.1.gene1.p01	beta_lactam	beta_lactam__CMY-95	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KC603538.1.gene1.p01	beta_lactam	beta_lactam__CMY-98	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	KF305673.1.gene1.p01	beta_lactam	beta_lactam__CMY-99	CMY-LAT-MOX	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	Y16410.1.gene2.p01	beta_lactam	beta_lactam__DHA-1	DHA	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AJO16043.1|ARO:3002141|DHA-10	beta_lactam	beta_lactam__DHA-10	DHA	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	HG798963.1.gene1.p01	beta_lactam	beta_lactam__DHA-12	DHA	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
	gb|AIT76108.1|ARO:3002144|DHA-13	beta_lactam	beta_lactam__DHA-13	DHA	Enzymatic inactivation	Class C beta-lactamase		Yes	Yes	Yes
